sample	chr	start	end	baf	n_baf	sd_baf	depth_ratio	n_ratio	sd_ratio	CNt	A	B	LPP
sample_032_PC	1	209780361	236427359	0.4992499393	328	0.061550341470000006	0.8823599325	814236	0.2789711067	2	1.0	1.0	-6.747062006
sample_032_PC	1	236427516	236581412	0.3040296646	50	0.049304865839999996	1.330317268	15572	0.40625433299999997	4	3.0	1.0	-6.741863325
sample_032_PC	1	236582975	238492062	0.3770483021	64	0.061478410760000005	1.088810801	75886	0.273836717	3	2.0	1.0	-6.8063159010000005
sample_032_PC	1	240092805	248855287	0.48184169880000005	187	0.06592079013999999	0.8325921306999999	279543	0.24285634879999998	2	1.0	1.0	-7.146535438
sample_032_PC	2	495160	2186611	0.4238685668	49	0.07602953798999999	1.334536505	49040	0.5134579196	5	3.0	2.0	-6.969900641000001
sample_032_PC	2	3189141	3769367	0.23404913089999999	58	0.049849489129999994	1.770662514	36462	0.8663713112	6	5.0	1.0	-6.767716211000001
sample_032_PC	2	5692535	9843557	0.41417354829999997	26	0.07095663897999999	0.9402377558	66282	0.3189435968	2	1.0	1.0	-7.576929765
sample_032_PC	2	9904698	10426678	0.2752096276	26	0.05596467292000001	1.530828731	22068	0.6464416795	5	4.0	1.0	-6.792397936
sample_032_PC	2	10572152	86815702	0.4992041229	675	0.06091949895	0.9192475256999999	1953930	0.3197327465	2	1.0	1.0	-7.177280416
sample_032_PC	2	86846729	91974919	0.49998506130000003	142	0.08082620545	0.8180897565999999	172131	0.281811284	2	1.0	1.0	-6.99391701
sample_032_PC	2	94203345	97723901	0.39203221950000006	165	0.08334259963	1.142376167	251604	0.4019674453	3	2.0	1.0	-6.747503477
sample_032_PC	2	97725265	106491055	0.49924545090000005	125	0.053694536279999996	0.8864369423	228295	0.36045055719999997	2	1.0	1.0	-6.733683927
sample_032_PC	2	107827242	121458843	0.41857045200000004	190	0.07008056787	1.157111466	346894	0.9153308655	3	2.0	1.0	-6.895354987
sample_032_PC	2	121515611	218652365	0.4990405042	847	0.06293063195	0.9576445585	2409545	0.3529534132	2	1.0	1.0	-8.571291282999999
sample_032_PC	2	218662282	224569728	0.2034238763	104	0.07766508592	0.8022393178	255164	0.2838751762	2	2.0	0.0	-7.188074867
sample_032_PC	2	224837848	242122263	0.2749784882	552	0.07769647208	0.6309113714	765366	0.19103465449999998	1	1.0	0.0	-6.938870024
sample_032_PC	3	389285	47987522	0.4991654324	533	0.06043973739	0.887955963	1424172	0.2805306433	2	1.0	1.0	-6.734489754
sample_032_PC	3	48372725	53745798	0.4172094075	149	0.0591526899	1.162834838	651870	0.389584634	3	2.0	1.0	-6.942152563
sample_032_PC	3	53762717	90227511	0.4962976445	266	0.06713744623	0.9060426731	474323	0.3024937028	2	1.0	1.0	-6.813354218
sample_032_PC	3	91483878	116850317	0.4992380264	203	0.05654668411	0.832318812	438724	0.24070399059999997	2	1.0	1.0	-7.718397155
sample_032_PC	3	118902817	125029382	0.3836898072	201	0.07463450578	1.136608546	303326	0.3861476621	3	2.0	1.0	-6.748920619
sample_032_PC	3	125083833	194137172	0.4841456221	752	0.057637907	0.8660422839	1662481	0.268400918	2	1.0	1.0	-7.168199576
sample_032_PC	3	194341097	198157341	0.4298514851	234	0.06844382692999999	1.048660128	251194	0.4102645914	3	2.0	1.0	-7.164436867
sample_032_PC	4	516061	8867531	0.49936358630000005	442	0.047712252680000004	0.9493270782	506928	0.3079570224	2	1.0	1.0	-6.947850974
sample_032_PC	4	8944922	49711644	0.4992594776	273	0.06581553447	0.8516456698	602557	0.2712820715	2	1.0	1.0	-7.30831874
sample_032_PC	4	52597400	144127840	0.4991653557	738	0.06401254138	0.8682626256999999	1646013	0.2952067354	2	1.0	1.0	-7.0853811229999994
sample_032_PC	4	145137772	157321388	0.3672986929	107	0.07065118056	1.207617776	270839	0.41521459159999996	3	2.0	1.0	-6.810840065
sample_032_PC	4	157360219	189984870	0.46267540090000003	273	0.05504650171	0.8527262507	481796	0.26123126609999997	2	1.0	1.0	-7.472986151000001
sample_032_PC	4	190021775	190068566	0.36614310710000003	17	0.11777018369999999	0.8183803418000001	3703	0.8679406997	3	2.0	1.0	-6.748108094
sample_032_PC	5	163090	13882732	0.48948626520000005	240	0.06090696658	1.049871462	329107	0.44758942009999997	2	1.0	1.0	-7.707293622000001
sample_032_PC	5	13882849	17354556	0.3422089807	42	0.09895435016000001	1.197661921	90252	0.5634281183	3	2.0	1.0	-6.831872154
sample_032_PC	5	21196763	44814864	0.4990330622	193	0.0646104112	0.8508658618000001	456039	0.2629795917	2	1.0	1.0	-7.115237197999999
sample_032_PC	5	49602021	114362847	0.2626581034	454	0.09360216851	0.6136372313	1085402	0.2133269882	1	1.0	0.0	-6.744185827000001
sample_032_PC	5	115126658	118542620	0.1022038379	29	0.08697438896	1.243432614	50492	0.4213734071	3	3.0	0.0	-6.923158556000001
sample_032_PC	5	118973682	136429105	0.2626730532	143	0.08225605332000001	0.6174818056	388801	0.19897014629999998	1	1.0	0.0	-6.756361678999999
sample_032_PC	5	136857921	149142236	0.49930619159999995	230	0.05888905122	0.9573375823	585779	0.30993837420000003	2	1.0	1.0	-7.119470777999999
sample_032_PC	5	149183418	150256546	0.37684020799999995	78	0.050775484739999995	1.191406692	101775	0.4052580585	3	2.0	1.0	-6.7403741329999995
sample_032_PC	5	150297682	181224383	0.4993608843	500	0.04645006869	0.9134110145000001	964134	0.2826755524	2	1.0	1.0	-6.890058637999999
sample_032_PC	6	292833	29713310	0.4992992318	380	0.062314898570000006	0.8549650984999999	730362	0.3003570095	2	1.0	1.0	-7.027889332999999
sample_032_PC	6	29713686	31030039	0.3751592532	298	0.06531622442000001	1.066506775	178988	0.35945161579999996	3	2.0	1.0	-6.786748504
sample_032_PC	6	31034675	31202936	0.2578341241	65	0.049659915539999995	1.7263810430000002	21644	0.8773169781999999	5	4.0	1.0	-6.73340357
sample_032_PC	6	31269123	32745041	0.39535426619999997	331	0.07950342587999999	1.154623098	286237	0.4515749174	3	2.0	1.0	-6.751107846
sample_032_PC	6	32746366	43073416	0.499136435	323	0.05873733215	0.9097584112	651269	0.29583769120000003	2	1.0	1.0	-6.768258614
sample_032_PC	6	43128871	46168147	0.3918469008	75	0.0489600867	1.123897688	197294	0.3452187303	3	2.0	1.0	-6.77890874
sample_032_PC	6	46168247	60544763	0.4972820986	110	0.046763789869999996	0.8416349766	332738	0.23284547079999998	2	1.0	1.0	-7.1890057370000005
sample_032_PC	6	61681011	155004960	0.49907782520000005	713	0.06446525324	0.8699784711	1784073	0.27869858989999996	2	1.0	1.0	-7.0740828460000005
sample_032_PC	6	155240430	158076455	0.3708098269	42	0.06862119758	1.115003843	52392	0.3700324075	3	2.0	1.0	-6.772294962999999
sample_032_PC	6	158237295	170640200	0.4939560272	207	0.04927462433	0.8874638238	351319	0.3083936523	2	1.0	1.0	-6.742524596
sample_032_PC	7	20860	4268730	0.4994801021	238	0.042080396799999996	1.0275848029999999	221061	0.3339507891	2	1.0	1.0	-7.1737877779999994
sample_032_PC	7	4737475	7238176	0.3714424235	109	0.06998257634999999	1.279738897	204423	0.48359544130000004	3	2.0	1.0	-6.801453856
sample_032_PC	7	7505940	58088502	0.49019422490000003	702	0.06316833582999999	0.9789945743999999	1124633	0.36928130060000003	2	1.0	1.0	-8.302248288
sample_032_PC	7	60953607	70787602	0.454168057	127	0.06139074867000001	0.8678987870999999	177674	0.2939325424	2	1.0	1.0	-7.091703981
sample_032_PC	7	70787659	74555211	0.40917612880000004	51	0.053180941600000003	1.3416254970000001	150123	0.6510826556	3	2.0	1.0	-6.993129357999999
sample_032_PC	7	74690864	96709617	0.4993285125	211	0.06303204739	0.9133730859	526643	0.3204000812	2	1.0	1.0	-6.820795759
sample_032_PC	7	97006693	100951876	0.3695556154	131	0.06798615365	1.6802795830000001	353830	0.8259065224	6	4.0	2.0	-6.840564887
sample_032_PC	7	100951933	100969746	0.3914765324	182	0.057685228660000004	1.3161341659999999	12901	0.40989144270000005	3	2.0	1.0	-6.751227113
sample_032_PC	7	100981437	102115304	0.2937761197	61	0.059671427289999995	1.3931830369999998	73376	0.5396159431	4	3.0	1.0	-6.772727703999999
sample_032_PC	7	102248841	159031486	0.49919684799999997	925	0.05533601846	0.9540680603	1750506	0.3086922207	2	1.0	1.0	-8.10938904
sample_032_PC	8	241076	12034703	0.4263693431	294	0.07203007043	0.9743115322	241383	0.38481612060000003	2	1.0	1.0	-7.673180993
sample_032_PC	8	12128210	12185574	0.25994522649999996	25	0.03325743025	1.3383180559999999	11147	0.314856399	5	4.0	1.0	-6.754931126000001
sample_032_PC	8	12186692	36928878	0.49921202340000004	376	0.06057092712	0.8043958162999999	646253	0.2512864075	2	1.0	1.0	-8.48909313
sample_032_PC	8	36931175	43672929	0.49907132020000006	109	0.08276033072000001	0.9740347653	261246	0.3318064392	2	1.0	1.0	-7.02047109
sample_032_PC	8	46614583	106739621	0.3841934806	457	0.07188281467999999	1.145746948	1085620	0.4316006996	3	2.0	1.0	-6.789624377999999
sample_032_PC	8	107996853	134599702	0.2771093853	218	0.07487285591	1.3594113540000001	496686	0.5625362075	4	3.0	1.0	-7.005257701000001
sample_032_PC	8	135548709	144890458	0.3881393943	406	0.05351840614	1.218154351	522712	0.4846128816	3	2.0	1.0	-6.788062407000001
sample_032_PC	9	73486	34556455	0.4991609615	326	0.06589831091	0.8866550483	655978	0.2875044724	2	1.0	1.0	-6.736005489
sample_032_PC	9	35707680	39078751	0.34168581200000003	91	0.07709487836000001	1.2653532459999999	161844	0.45553818840000004	3	2.0	1.0	-6.955495839
sample_032_PC	9	39078846	42871098	0.43119930450000005	63	0.0665274545	0.880774975	61231	0.3031440982	2	1.0	1.0	-7.317046092999999
sample_032_PC	9	62602114	84948647	0.4621239853	224	0.07250924912000001	0.8489109641	395212	0.30739606	2	1.0	1.0	-7.189280566
sample_032_PC	9	85021143	89405596	0.2796166582	48	0.05721625953	1.497449509	132845	0.47320048909999995	4	3.0	1.0	-6.900728737000001
sample_032_PC	9	89450247	135960968	0.3869167644	1043	0.06348754673	1.201585258	2150860	0.4516209775	3	2.0	1.0	-6.861938154
sample_032_PC	9	136011825	136504618	0.3133671757	67	0.05054018915	1.6055425019999998	94817	0.7609702821	4	3.0	1.0	-6.744213251000001
sample_032_PC	9	136516137	138219529	0.3821627607	179	0.06626804722999999	1.274996086	296346	0.572768408	3	2.0	1.0	-6.758092306
sample_032_PC	10	47041	5766123	0.4971264439	126	0.04573009637	0.8976775361	145466	0.3341302274	2	1.0	1.0	-6.737866025
sample_032_PC	10	5785023	12653178	0.3986347471	113	0.07311603441	1.145025677	147938	0.3786284215	3	2.0	1.0	-6.774107831
sample_032_PC	10	12825599	38943580	0.4992447241	394	0.06319055412999999	0.8706180362	648783	0.2954819711	2	1.0	1.0	-6.816045773
sample_032_PC	10	42115378	42185120	0.3183908192	12	0.03511312886	0.8889833622	1609	0.2743368154	4	3.0	1.0	-6.906011952999999
sample_032_PC	10	42185416	101526271	0.49798462159999995	891	0.056338674400000004	0.9026470561	1794964	0.3021235628	2	1.0	1.0	-6.814527237999999
sample_032_PC	10	101608897	104447693	0.4992407794	118	0.06520004986000001	1.193505979	255008	0.40359371759999996	4	2.0	2.0	-7.0838275170000005
sample_032_PC	10	105157245	130962690	0.4995959421	307	0.05746114871	0.8640510956999999	632319	0.2698759611	2	1.0	1.0	-6.909242151
sample_032_PC	10	131116787	133568088	0.27212603280000003	138	0.07711497212	0.6614834688	150233	0.2051355443	1	1.0	0.0	-6.9230446379999995
sample_032_PC	10	133625249	133642092	0.4597009292	10	0.05328800156999999	0.6701850117	2047	0.2660138092	7	4.0	3.0	-7.025582647
sample_032_PC	11	131247	16111867	0.49919203560000003	960	0.04961507196000001	0.87368979	1042113	0.2773337666	2	1.0	1.0	-6.773855087
sample_032_PC	11	16183777	20627010	0.3904420818	134	0.05633163062999999	1.0911311879999999	252042	0.3254379268	3	2.0	1.0	-6.854900616
sample_032_PC	11	20627902	48489225	0.487589659	235	0.06140031152000001	0.856027691	613688	0.2574993724	2	1.0	1.0	-7.110416445
sample_032_PC	11	48590099	50268692	0.37147054170000005	38	0.07442360781	0.9258447129	64910	0.2734104259	3	2.0	1.0	-7.384604529
sample_032_PC	11	54592169	65833442	0.4991581507	386	0.05519488098999999	0.8859008452	915681	0.3127275881	2	1.0	1.0	-6.734410617999999
sample_032_PC	11	65853586	69816210	0.3880160383	151	0.06634161839	1.740709095	435814	0.7307526714	5	3.0	2.0	-6.867597411
sample_032_PC	11	69986164	114402951	0.3690247424	479	0.07434195744	1.15544969	1296848	0.39706259759999996	3	2.0	1.0	-6.762928562999999
sample_032_PC	11	114413923	125625996	0.1803026982	371	0.06249301743	0.9082923253	597412	0.2864433768	2	2.0	0.0	-6.782431482000001
sample_032_PC	11	125627571	133845258	0.1501672407	109	0.055568332879999995	1.160440331	191247	0.4126296977	3	3.0	0.0	-6.73867765
sample_032_PC	11	133865012	134374532	0.3714409261	41	0.07835237011	1.39003785	65438	0.7266547543999999	3	2.0	1.0	-6.761180962999999
sample_032_PC	12	15934	5751013	0.499361465	155	0.05131425397	0.9916606793000001	274160	0.3186866843	2	1.0	1.0	-7.1078216339999996
sample_032_PC	12	5827744	8227523	0.3324082252	178	0.06198500258	1.341677202	320135	0.495174161	4	3.0	1.0	-6.849917308999999
sample_032_PC	12	8229550	18293947	0.4636960364	294	0.07028758103999999	0.9457217459	366944	0.294591356	2	1.0	1.0	-7.138104641
sample_032_PC	12	18371076	21882949	0.3458822253	62	0.07086275755	1.206485941	112137	0.328964078	3	2.0	1.0	-6.905573132000001
sample_032_PC	12	21925622	33382354	0.4992128693	239	0.06468299908	0.9409048315	273348	0.27525773530000003	2	1.0	1.0	-7.004885357
sample_032_PC	12	38029854	52009326	0.4931499947	288	0.05912566547999999	1.082856891	626979	0.5594874226	2	1.0	1.0	-7.630060895
sample_032_PC	12	52038992	52291649	0.32219807489999996	35	0.0547478099	1.57831312	25434	0.6936704166	4	3.0	1.0	-6.772190898
sample_032_PC	12	52305764	54549991	0.4396120404	111	0.055213737029999994	1.06961076	252733	0.34787897939999995	3	2.0	1.0	-7.4108888539999995
sample_032_PC	12	54855218	57745946	0.3093910266	121	0.05598442449	1.5228053259999998	406102	0.5510920951	4	3.0	1.0	-6.750385378
sample_032_PC	12	57941843	69239599	0.4418503945	71	0.05332085409	1.188386438	213808	0.6552905674	3	2.0	1.0	-7.419675437
sample_032_PC	12	69574082	71938935	0.3053904505	38	0.06741706881	1.54422702	94377	0.6439976222	4	3.0	1.0	-6.750671831
sample_032_PC	12	71978821	106601491	0.49916173939999997	283	0.062308843679999996	1.051802211	711587	0.33562975079999996	2	1.0	1.0	-9.738163749
sample_032_PC	12	107610134	110913003	0.3573733305	80	0.07860874813999999	1.7405561040000002	248999	0.6849812345999999	6	4.0	2.0	-6.811179438
sample_032_PC	12	110913195	133234117	0.4607382242	541	0.052683450310000005	1.185370427	1117260	0.41712048770000004	3	2.0	1.0	-7.8705094739999995
sample_032_PC	13	18173420	18837755	0.38511617579999996	81	0.06437641285	1.071544786	34108	0.3724293311	3	2.0	1.0	-6.754957181
sample_032_PC	13	18837994	97969933	0.49905574140000003	697	0.06594998678	0.8928247779	1335966	0.3123011611	2	1.0	1.0	-6.7392550689999995
sample_032_PC	13	97977080	110938936	0.49289663659999994	182	0.07211716295	1.102478756	292662	0.4167708665	3	2.0	1.0	-8.03546439
sample_032_PC	13	110952814	114299067	0.49940053840000004	109	0.04992573996	0.9364232332	171563	0.30205520010000003	2	1.0	1.0	-6.790298752999999
sample_032_PC	14	18601553	55619472	0.4992043863	574	0.06280306843	0.9284063084	1222591	0.3222115487	2	1.0	1.0	-7.098567605
sample_032_PC	14	55634494	60511353	0.3251445799	46	0.07118862472	1.2234554009999998	163578	0.4159306365	3	2.0	1.0	-7.129028691
sample_032_PC	14	60713939	76499750	0.48815854740000003	276	0.04727128488	0.8850324884999999	665535	0.2774273438	2	1.0	1.0	-6.773801558
sample_032_PC	14	76634745	78988176	0.3652438958	51	0.05944156465	1.175492301	106070	0.4131232624	3	2.0	1.0	-6.779160557999999
sample_032_PC	14	78988329	94097712	0.49911176450000005	148	0.06714260625	0.9263787276000001	326677	0.30356594670000003	2	1.0	1.0	-6.889816904
sample_032_PC	14	94100213	96334566	0.3675171147	52	0.06045048333	1.1346233959999998	99440	0.3445531636	3	2.0	1.0	-6.773893557
sample_032_PC	14	96382562	106827955	0.4990896487	315	0.05926878435	0.9253113679	599451	0.2984311134	2	1.0	1.0	-6.839840177
sample_032_PC	15	19987698	21934713	0.4990275946	73	0.07256543785	0.7204101202	43137	0.2993163513	2	1.0	1.0	-7.263959019
sample_032_PC	15	22258413	85719025	0.49918185670000004	1363	0.06272801868	0.8979730709999999	2951904	0.3175725839	2	1.0	1.0	-6.765554325
sample_032_PC	15	85722413	89333005	0.39205845759999997	81	0.05390240667000001	1.1680590290000001	101237	0.3560649868	3	2.0	1.0	-6.755278118
sample_032_PC	15	89575536	101974218	0.4993011717	292	0.06142322705	0.9072966098	390373	0.3349181843	2	1.0	1.0	-6.758532843999999
sample_032_PC	16	18977	2821554	0.48181071020000005	330	0.05827761349	0.9762483688	538267	0.49369839229999996	2	1.0	1.0	-6.849835941
sample_032_PC	16	2830104	3323351	0.2839264618	92	0.058523613849999996	1.568309384	85856	0.6187029978999999	4	3.0	1.0	-6.84368889
sample_032_PC	16	3601321	4512511	0.37211755630000004	44	0.0694158159	1.0980408659999998	76768	0.44366316200000006	3	2.0	1.0	-6.754240127
sample_032_PC	16	4575125	5239464	0.4720206295	82	0.03711670316	1.494065856	103205	0.6138950574	4	2.0	2.0	-7.0573258789999995
sample_032_PC	16	5270261	16349126	0.4993757817	185	0.04847364846	0.9177222668	353791	0.3267026692	2	1.0	1.0	-6.792567428
sample_032_PC	16	16369393	19045447	0.3769365903	35	0.0727283769	1.136844483	65593	0.42568168450000005	3	2.0	1.0	-6.741052945
sample_032_PC	16	19056611	30953987	0.4992507311	279	0.05591107006	0.9314634448000001	668886	0.3385086799	2	1.0	1.0	-6.861643298
sample_032_PC	16	30969581	32084526	0.3349087764	66	0.08760141242999998	1.1866373190000001	127572	0.39733967659999997	3	2.0	1.0	-6.900736397
sample_032_PC	16	32116573	36101475	0.4993294542	53	0.06146347754	0.8684061390000001	73662	0.6791500491	2	1.0	1.0	-6.736132481
sample_032_PC	16	46386441	56485511	0.4991957487	116	0.07216513422	0.9989506795	263255	0.3696091903	2	1.0	1.0	-7.276217041000001
sample_032_PC	16	56497273	56904610	0.2526288896	37	0.05772148881	1.801781035	42214	1.20568133	5	4.0	1.0	-6.740875622999999
sample_032_PC	16	56932159	58280044	0.389019237	70	0.06119832336	1.214101458	134355	0.42491487	3	2.0	1.0	-6.749125846
sample_032_PC	16	58494908	90162861	0.4992141747	771	0.05254446534	0.8955507334999999	1266637	0.2835659859	2	1.0	1.0	-6.74341118
sample_032_PC	17	118405	4445905	0.49650729409999994	266	0.046179174510000004	0.9036473315000001	387793	0.3061210879	2	1.0	1.0	-6.74318783
sample_032_PC	17	4446213	6537844	0.3808988365	177	0.05975932727000001	1.201484422	223642	0.41738787479999995	3	2.0	1.0	-6.739798695
sample_032_PC	17	6578174	19705460	0.4974122337	446	0.05524023054	0.9399244273999999	1004003	0.3086965456	2	1.0	1.0	-6.974092751000001
sample_032_PC	17	19705639	22435662	0.4567787924	155	0.07082984857	1.1512454859999999	112964	0.3929439776	3	2.0	1.0	-7.343054434
sample_032_PC	17	26771355	64805044	0.499218165	983	0.05619964624	0.9610054774	2470830	0.335872887	2	1.0	1.0	-7.745050011
sample_032_PC	17	64931296	66884958	0.36734522740000003	41	0.06548529904	1.130082335	48304	0.3594848338	3	2.0	1.0	-6.7702497479999995
sample_032_PC	17	67108627	81511845	0.49469992890000003	613	0.05659065321	0.9845779336	962564	0.309122317	2	1.0	1.0	-7.5477871610000005
sample_032_PC	17	81511890	82083590	0.3670145999	61	0.05394045493	1.337935654	125144	0.5679167527000001	3	2.0	1.0	-6.797241249
sample_032_PC	17	82260924	83082317	0.49968127630000003	45	0.04298488106000001	0.9348514726999999	82042	0.31992467620000004	2	1.0	1.0	-6.7448566539999995
sample_032_PC	18	48582	6873355	0.4817831733	104	0.04327704726	0.8832436095999999	157584	0.2687107766	2	1.0	1.0	-6.8404780689999996
sample_032_PC	18	6889974	9887939	0.37208936020000005	88	0.050612032630000005	1.180894575	101503	0.40217947119999997	3	2.0	1.0	-6.756417761
sample_032_PC	18	10455080	13056334	0.4993073967	144	0.05380560856000001	0.8882737871999999	125372	0.2954778446	2	1.0	1.0	-6.73317309
sample_032_PC	18	13681575	15197705	0.3805653933	20	0.07121235847999999	1.022696056	60289	0.3245810544	3	2.0	1.0	-6.8771169510000005
sample_032_PC	18	21403805	72619159	0.4989049294	403	0.06470061790000001	0.8890937136	959024	0.3179706395	2	1.0	1.0	-6.7333281739999995
sample_032_PC	18	74156493	77010050	0.2806326482	39	0.06165005065	1.533097236	73488	0.5426188911	4	3.0	1.0	-6.876496202999999
sample_032_PC	18	77250491	80162683	0.39946484509999997	42	0.06212869731000001	1.165186263	62270	0.4386027687	3	2.0	1.0	-6.781801259
sample_032_PC	19	282753	853128	0.2597461419	83	0.07137758077	0.7309915020000001	84776	0.2497370708	1	1.0	0.0	-6.9244235110000005
sample_032_PC	19	876882	4457653	0.4916524379	380	0.04349482441000001	1.040452873	542824	0.38207520700000003	2	1.0	1.0	-7.095707467
sample_032_PC	19	4511725	9419921	0.3917344297	423	0.05690669762	1.298043036	630432	0.45663083950000005	3	2.0	1.0	-6.9113194
sample_032_PC	19	9660910	15021733	0.4984605106	236	0.04330598513	0.9797727328	704380	0.3423434833	2	1.0	1.0	-6.978921441000001
sample_032_PC	19	15021762	15771986	0.4020635143	49	0.06513730266	1.299960615	109264	0.5205394997	3	2.0	1.0	-6.810970656
sample_032_PC	19	15779707	19245581	0.49940417579999996	304	0.043502121799999995	1.012185857	456726	0.3472486064	2	1.0	1.0	-7.007298707
sample_032_PC	19	19258441	19646453	0.4994303967	46	0.04884163505	1.6166568319999999	56383	0.6087716152	4	2.0	2.0	-6.7413847670000004
sample_032_PC	19	19650107	21569093	0.33395252	54	0.07403909718	0.9829390171	121585	0.3858831796	3	2.0	1.0	-7.188865835
sample_032_PC	19	21569186	23932567	0.4350498379	55	0.041088202739999996	0.7657356934999999	102727	0.2345005584	2	1.0	1.0	-8.479425048
sample_032_PC	19	27963254	36773115	0.4769948266	253	0.0478583222	1.000207261	442648	0.32726931800000003	2	1.0	1.0	-7.478942947999999
sample_032_PC	19	36925120	39903016	0.4992698386	178	0.06523715775000001	1.326934724	366637	0.5158886535	4	2.0	2.0	-6.778614994
sample_032_PC	19	40213503	48421706	0.4993273896	615	0.049869090719999995	0.9847673679000001	974314	0.31518943850000003	2	1.0	1.0	-7.2052648029999995
sample_032_PC	19	48443554	49055472	0.3688664578	80	0.05029351193	1.187580375	132715	0.4926065253	3	2.0	1.0	-6.772256286
sample_032_PC	19	49055522	49877601	0.47935052729999994	94	0.04288686414	0.967625801	178815	0.34176563579999997	2	1.0	1.0	-6.898647062
sample_032_PC	19	49880379	53074166	0.38960814920000003	284	0.06533872660000001	1.288786461	421126	0.4662027304	3	2.0	1.0	-6.829746902
sample_032_PC	19	53122392	54783763	0.4992296149	240	0.057042371970000005	0.9497793833	247362	0.2989410949	2	1.0	1.0	-6.780446746
sample_032_PC	19	54805159	54836108	0.235639391	12	0.08662891077	0.9470879306000001	5355	0.2613682901	5	4.0	1.0	-6.871309398999999
sample_032_PC	19	54847279	57398504	0.49938085979999997	215	0.04232714673	1.0004011290000001	313609	0.3097202532	2	1.0	1.0	-6.945086112
sample_032_PC	19	57443876	58563286	0.3514967356	109	0.06073188097	1.239487368	172976	0.48069097450000003	3	2.0	1.0	-6.888682169
sample_032_PC	20	187825	4248088	0.3813066178	179	0.06172201892999999	1.2637954359999999	302639	0.44236274340000004	3	2.0	1.0	-6.8136391320000005
sample_032_PC	20	4248867	26081626	0.4992215082	207	0.0611799475	0.9563544017	457236	0.3371208339	2	1.0	1.0	-7.28191391
sample_032_PC	20	28581931	30813209	0.4630430528	130	0.08015689891	0.8410916596	27153	0.2781047609	2	1.0	1.0	-6.91201612
sample_032_PC	20	31274100	58311179	0.4793922453	553	0.048896061219999995	0.9651904028	1225989	0.32100356469999997	2	1.0	1.0	-7.734453383
sample_032_PC	20	58470349	62164122	0.4989768951	60	0.07367882662	1.351507627	115768	0.5734622317	4	2.0	2.0	-6.760878591
sample_032_PC	20	62193559	64240599	0.4992454317	198	0.06629443247	1.191865531	290576	0.5049106096	4	2.0	2.0	-6.902173672000001
sample_032_PC	21	6118459	13052061	0.4992103046	43	0.08391414427999999	0.963876227	33363	0.6143382715	2	1.0	1.0	-6.803010713
sample_032_PC	21	13917410	40062744	0.49920714340000005	249	0.06085783668	0.8562415231999999	467847	0.2525712719	2	1.0	1.0	-7.073688429
sample_032_PC	21	40708853	46567634	0.4778139417	395	0.0514162119	1.02850685	421908	0.3941486522	2	1.0	1.0	-7.284391835
sample_032_PC	22	10685693	12694038	0.47839847049999995	42	0.1074442324	0.8026288087000001	14449	0.3300580037	2	1.0	1.0	-6.872200412000001
sample_032_PC	22	15529277	30289571	0.4992236394	746	0.0578083876	0.9268284162999999	975154	0.4831179553	2	1.0	1.0	-6.796010631000001
sample_032_PC	22	30292670	30470484	0.3958383003	45	0.05876787929	1.233784716	34113	0.3877750829	3	2.0	1.0	-6.769958906
sample_032_PC	22	30490401	34589705	0.2445954014	96	0.07693496627	0.670443145	201264	0.2200197424	1	1.0	0.0	-7.198421487999999
sample_032_PC	22	35067169	41526557	0.1815123046	245	0.06421320866	0.9320724665000001	537607	0.3897005379	2	2.0	0.0	-6.79831955
sample_032_PC	22	41574610	50744827	0.2774386709	404	0.07224243498999999	0.6553700514999999	540054	0.2079683162	1	1.0	0.0	-7.23377683
sample_032_PC	X	312826	52862703	0.4099363651	84	0.05251915887	1.479299044	1215630	0.7319128823000001	2			-4.052818008
sample_032_PC	X	115190633	156025429	0.37648699020000004	30	0.06231149965	1.317683671	960369	0.47206368020000006	2			-4.787533142
sample_032_PC	Y	9468442	11417432	0.46803894420000003	83	0.07233005658	0.9015566091	18945	0.28500213480000003	1			-4.015677971000001
sample_032_PC	Y	26436774	56878568	0.2594496393	10	0.09514293341	0.8794601629000001	6117	0.2768972868	1			-4.0446985369999995
sample_033_PC	1	14653	87250750	0.4989758987	1310	0.07073806418999999	0.9403920298999999	3122706	0.6722237589	4	2.0	2.0	-6.746434975
sample_033_PC	1	87250832	94078720	0.22153702079999998	57	0.055092494560000004	1.5502198169999999	195999	1.1608417709999999	10	10.0	0.0	-6.757182404
sample_033_PC	1	94083473	121397990	0.3197119027	315	0.0806091298	1.16001269	723190	0.7106027647	7	6.0	1.0	-6.772639255
sample_033_PC	1	125180490	248914573	0.4947220264	1747	0.05377862258	1.120961945	3771991	0.8407108634999999	6	3.0	3.0	-6.741313915
sample_033_PC	2	43092	91963663	0.49893841780000003	894	0.056531182400000005	1.101239654	2177482	1.148644265	6	3.0	3.0	-6.740147287999999
sample_033_PC	2	94586849	95938931	0.499169705	11	0.07124860445	1.2983169540000001	71974	0.7308351515000001	8	4.0	4.0	-6.733402472000001
sample_033_PC	2	95938982	97142245	0.2469756571	38	0.1093664804	1.064887718	103781	0.6176864111	7	7.0	0.0	-6.766422266
sample_033_PC	2	97142481	242022403	0.499628375	1684	0.05615431645	1.137774955	3907529	1.038540102	6	3.0	3.0	-6.764415937000001
sample_033_PC	3	399112	90227361	0.4768575592	1022	0.05244780214	1.107443727	2415960	1.084067244	6	3.0	3.0	-6.850036933999999
